"date","temp_value"
1569402,-7.68021240234373
1569405,-12.0702270507812
1569408,-19.833364868164
1569411,-22.8467620849609
1569414,-27.7805236816406
1569417,-30.4891418457031
1569420,-32.2087463378906
1569423,-22.3958038330078
1569426,-14.6428588867187
1569429,-13.1592468261719
1569432,-15.5261901855469
1569435,-13.9513916015625
1569438,-10.9341491699219
1569441,-19.229345703125
1569444,-15.0506652832031
1569447,-6.92783203124998
1569450,-2.37247314453123
1569453,-3.78946533203123
1569456,-8.29691162109373
1569459,-12.305029296875
1569462,-7.89383544921873
1569465,-3.5457824707031
1569468,-0.0917724609374773
1569471,-0.0639404296874773
1569474,-0.0377868652343523
1569477,-1.23245849609373
1569480,-8.06094970703123
1569483,-14.3747924804687
1569486,-16.9676879882812
1569489,-19.6232971191406
1569492,-22.7055419921875
1569495,-13.6265625
1569498,-6.23856201171873
1569501,-7.70099487304685
1569504,-17.07919921875
1569507,-17.9478820800781
1569510,-17.7041076660156
1569513,-13.7560180664062
1569516,-10.3788818359375
1569519,-6.44437255859373
1569522,-4.08933105468748
1569525,-3.25864257812498
1569528,-3.95596923828123
1569531,-7.63889160156248
1569534,-8.21524658203123
1569537,-4.32016601562498
1569540,-3.13031616210935
1569543,0.0172973632812727
1569546,-0.172430419921852
1569549,-0.0421508789062273
1569552,0.0763793945312727
1569555,-0.909826660156227
1569558,-0.624609374999977
1569561,-1.4494689941406
1569564,-2.90469970703123
1569567,-1.43741455078123
1569570,-0.109442138671852
1569573,0.0429931640625227
1569576,-1.95343627929685
1569579,-2.91898193359373
1569582,-4.19598999023435
1569585,-5.17655029296873
1569588,-6.90946044921873
1569591,-4.38962402343748
1569594,-1.82218017578123
1569597,-3.34537353515623
1569600,-13.2009033203125
1569603,-11.7247680664062
1569606,-10.7646240234375
1569609,-11.9537719726562
1569612,-9.8460754394531
1569615,-3.92581787109373
1569618,-0.174230957031227
1569621,-0.0854858398437273
1569624,-1.75266113281248
1569627,-5.03519287109373
1569630,-1.00955810546873
1569633,-0.118139648437477
1569636,0.00884399414064774
1569639,0.00628051757814774
1569642,-0.139135742187477
1569645,-0.779150390624977
1569648,-3.77188720703123
1569651,-5.93222656249998
1569654,-6.94821777343748
1569657,-7.65494384765623
1569660,-10.1037353515625
1569663,-9.83673706054685
1569666,-7.66327514648435
1569669,-8.28269042968748
1569672,-14.6832336425781
1569675,-18.4421142578125
1569678,-19.5195526123047
1569681,-20.4461883544922
1569684,-15.9869750976562
1569687,-8.70047607421873
1569690,-2.81448974609373
1569693,-2.33096923828123
1569696,-5.78543701171873
1569699,-5.39890136718748
1569702,-6.96701660156248
1569705,-7.05222167968748
1569708,-6.50632324218748
1569711,-2.70322265624998
1569714,-0.140753173828102
1569717,-0.0940002441406023
1569720,-1.55246582031248
1569723,-2.95010986328123
1569726,-3.53140869140623
1569729,-3.87491455078123
1569732,-3.7373107910156
1569735,-0.950720214843727
1569738,-0.172033691406227
1569741,-0.223852539062477
1569744,-2.60883178710935
1569747,-3.63284912109373
1569750,-4.60874023437498
1569753,-5.35568847656248
1569756,-6.11606445312498
1569759,-4.82587280273435
1569762,-2.14963378906248
1569765,-2.76145019531248
1569768,-6.29520263671873
1569771,-7.24252929687498
1569774,-8.32529296874998
1569777,-9.46799316406248
1569780,-10.3159545898437
1569783,-6.18424072265623
1569786,-0.897619628906227
1569789,-3.43216552734373
1569792,-11.26962890625
1569795,-7.93759765624998
1569798,-8.60492553710935
1569801,-8.11197509765623
1569804,-8.80759277343748
1569807,-6.51761474609373
1569810,-5.28891601562498
1569813,-6.06448974609373
1569816,-7.76682128906248
1569819,-8.40939941406248
1569822,-9.13065185546873
1569825,-11.0283264160156
1569828,-11.7897094726562
1569831,-8.50592651367185
1569834,-5.35834350585935
1569837,-6.1289123535156
1569840,-9.83695068359373
1569843,-10.4283203125
1569846,-18.2562622070312
1569849,-19.9995788574219
1569852,-21.7818969726562
1569855,-10.5233520507812
1569858,-6.16885986328123
1569861,-6.57538452148435
1569864,-9.9049133300781
1569867,-11.0586303710937
1569870,-11.1857666015625
1569873,-8.62210693359373
1569876,-8.50650634765623
1569879,-3.63315429687498
1569882,0.0113159179687727
1569885,0.0270935058593977
1569888,-3.3972229003906
1569891,-4.2204650878906
1569894,-6.13461914062498
1569897,-14.8715576171875
1569900,-18.3002380371094
1569903,-13.0806640625
1569906,-11.3487915039062
1569909,-13.5575622558594
1569912,-23.286245727539
1569915,-25.4328063964844
1569918,-28.1972106933594
1569921,-30.4667572021484
1569924,-33.0668548583984
1569927,-22.10849609375
1569930,-13.5332397460937
1569933,-14.4899047851562
1569936,-26.344091796875
1569939,-28.2341827392578
1569942,-22.9804290771484
1569945,-23.7592224121094
1569948,-26.4291442871094
1569951,-15.728857421875
1569954,-6.98599853515623
1569957,-6.43906249999998
1569960,-14.427587890625
1569963,-12.7608703613281
1569966,-13.3320678710937
1569969,-13.4801391601562
1569972,-11.2776245117187
1569975,-3.67911376953123
1569978,-1.16147460937498
1569981,-4.3715881347656
1569984,-13.7858642578125
1569987,-20.3647827148437
1569990,-24.7917999267578
1569993,-27.1625427246094
1569996,-26.5405181884765
1569999,-11.8797973632812
1570002,-10.0500244140625
1570005,-7.93454589843748
1570008,-13.0331176757812
1570011,-13.0373901367187
1570014,-15.0250915527344
1570017,-20.9176849365234
1570020,-28.7117218017578
1570023,-17.3618988037109
1570026,-10.5219482421875
1570029,-12.4166625976562
1570032,-23.6376556396484
1570035,-20.9793304443359
1570038,-24.588491821289
1570041,-25.4547332763672
1570044,-23.9393676757812
1570047,-13.5055297851562
1570050,-8.43112792968748
1570053,-10.4454406738281
1570056,-20.3804229736328
1570059,-15.7562927246094
1570062,-14.1621459960937
1570065,-14.0843872070312
1570068,-13.8818115234375
1570071,-8.95563354492185
1570074,-7.74887695312498
1570077,-7.13413085937498
1570080,-8.83759155273435
1570083,-8.39389648437498
1570086,-9.2795471191406
1570089,-8.8802551269531
1570092,-8.50778808593748
1570095,-4.30911865234373
1570098,-2.21738281249998
1570101,-5.63376464843748
1570104,-8.56244506835935
1570107,-10.2366088867187
1570110,-22.0029052734375
1570113,-25.4917205810547
1570116,-23.5340942382812
1570119,-9.94461669921873
1570122,-5.83096923828123
1570125,-6.78446044921873
1570128,-15.5571655273437
1570131,-15.8514770507812
1570134,-15.657080078125
1570137,-13.7761901855469
1570140,-12.5571044921875
1570143,-7.08527221679685
1570146,-1.29288330078123
1570149,-0.0924438476562273
1570152,-2.73724975585935
1570155,-2.68894042968748
1570158,-2.45807495117185
1570161,-3.02298583984373
1570164,-3.86212768554685
1570167,-0.955358886718727
1570170,-0.0417236328124773
1570173,0.0219360351562727
1570176,-1.61261596679685
1570179,-3.98953857421873
1570182,-6.10516967773435
1570185,-8.18417968749998
1570188,-10.6982788085937
1570191,-9.28531494140623
1570194,-7.55118408203123
1570197,-8.86441650390623
1570200,-13.548193359375
1570203,-14.49912109375
1570206,-18.175161743164
1570209,-25.5755218505859
1570212,-28.4030517578125
1570215,-18.5932983398437
1570218,-13.747412109375
1570221,-13.7103637695312
1570224,-17.4953369140625
1570227,-20.546255493164
1570230,-20.3117889404297
1570233,-19.8875946044922
1570236,-17.9555114746094
1570239,-13.3073486328125
1570242,-11.310888671875
1570245,-9.86325683593748
1570248,-11.1468872070312
1570251,-11.1547607421875
1570254,-12.6930297851562
1570257,-16.1562561035156
1570260,-19.8231262207031
1570263,-9.74408569335935
1570266,-5.79526367187498
1570269,-7.09268798828123
1570272,-18.0672668457031
1570275,-20.175650024414
1570278,-19.7103942871094
1570281,-19.8853973388672
1570284,-18.4513916015625
1570287,-8.54657592773435
1570290,0.0186706542968977
1570293,-0.0327209472656023
1570296,-2.55496826171873
1570299,-4.97641601562498
1570302,-1.82388916015623
1570305,-0.0547851562499773
1570308,0.0733276367187727
1570311,-0.0491699218749773
1570314,0.0407348632812727
1570317,0.0576416015625227
1570320,-1.47281494140623
1570323,-8.22406616210935
1570326,-11.2254089355469
1570329,-12.4443725585937
1570332,-10.6542724609375
1570335,-1.87564697265623
1570338,-0.115209960937477
1570341,-0.0594848632812273
1570344,0.170861816406273
1570347,-0.251928710937477
1570350,-0.0185913085937273
1570353,0.0461059570312727
1570356,0.172784423828148
1570359,0.0107666015625227
1570362,-0.0253051757812273
1570365,0.0196166992187727
1570368,0.193261718750023
1570371,-3.95505371093748
1570374,-7.6275695800781
1570377,-9.2229064941406
1570380,-10.7322143554687
1570383,-1.83359374999998
1570386,-0.172491455078102
1570389,0.0559936523437727
1570392,-2.17758789062498
1570395,-2.42685546874998
1570398,-3.79596557617185
1570401,-5.29120483398435
1570404,-5.00729980468748
1570407,-1.79807128906248
1570410,-0.193945312499977
1570413,-1.04581298828123
1570416,-3.69254150390623
1570419,-5.20123901367185
1570422,-6.63510742187498
1570425,-7.11118164062498
1570428,-8.55270996093748
1570431,-7.18955078124998
1570434,-2.5383361816406
1570437,-2.5054992675781
1570440,-10.5438598632812
1570443,-13.6992553710937
1570446,-16.9653686523437
1570449,-19.7834686279297
1570452,-20.9794982910156
1570455,-5.83640136718748
1570458,-0.0640624999999773
1570461,-0.0428527832031023
1570464,-12.6360229492187
1570467,-11.3857788085937
1570470,-9.20499267578123
1570473,-7.8614562988281
1570476,-9.91763916015623
1570479,-0.0685791015624773
1570482,0.0378051757812727
1570485,-0.0201477050781023
1570488,-0.230505371093727
1570491,-0.564733886718727
1570494,-0.0719970703124773
1570497,-0.0719970703124773
1570500,0.110986328125023
1570503,-0.0755981445312273
1570506,0.0322509765625227
1570509,-0.00839843749997726
1570512,0.0756469726562727
1570515,-0.0549377441406023
1570518,-6.75839843749998
1570521,-6.54300537109373
1570524,-12.0970825195312
1570527,0.0180908203125227
1570530,0.00777587890627274
1570533,-0.146215820312477
1570536,-2.86148681640623
1570539,-4.15305175781248
1570542,-3.71820678710935
1570545,-4.00754394531248
1570548,-3.2547668457031
1570551,-0.176519775390602
1570554,-0.217352294921852
1570557,0.0425048828125227
1570560,0.157495117187523
1570563,-0.132849121093727
1570566,-0.0355895996093523
1570569,-0.0210327148437273
1570572,0.100061035156273
1570575,-0.0837768554687273
1570578,-0.0629638671874773
1570581,-0.0326293945312273
1570584,0.175988769531273
1570587,0.00838623046877274
1570590,-2.7839416503906
1570593,-2.79978027343748
1570596,-2.28854980468748
1570599,-0.0579589843749773
1570602,-0.0640014648437273
1570605,-0.0437377929687273
1570608,-0.670568847656227
1570611,-1.03293457031248
1570614,-1.12467041015623
1570617,-1.30390014648435
1570620,-1.39362182617185
1570623,-0.0577148437499773
1570626,-0.0804809570312273
1570629,-0.0693115234374773
1570632,-6.02948608398435
1570635,-7.75321044921873
1570638,-7.91513671874998
1570641,-8.22653808593748
1570644,-8.66995849609373
1570647,-0.0641235351562273
1570650,-0.0973876953124773
1570653,0.00899658203127274
1570656,0.123376464843773
1570659,-0.0469116210937273
1570662,-1.41959228515623
1570665,0.00441894531252274
1570668,0.0553222656250227
1570671,-0.0265258789062273
1570674,-0.0950378417968523
1570677,0.0668579101562727
1570680,-0.391516113281227
1570683,-0.239782714843727
1570686,-2.16531982421873
1570689,-2.51859130859373
1570692,-1.64450683593748
1570695,0.0352416992187727
1570698,-0.124609374999977
1570701,0.000543212890647737
1570704,0.0687194824218977
1570707,-0.0672363281249773
1570710,0.0212036132812727
1570713,-2.23306884765623
1570716,-9.57535400390623
1570719,-2.08542480468748
1570722,-0.574926757812477
1570725,-2.26029052734373
1570728,-7.88486328124998
1570731,-9.30219116210935
1570734,-11.3913635253906
1570737,-12.003271484375
1570740,-12.827734375
1570743,-8.89761962890623
1570746,-5.90732421874998
1570749,-6.1900695800781
1570752,-7.9148010253906
1570755,-6.1782287597656
1570758,-6.80194702148435
1570761,-8.93491210937498
1570764,-18.8723358154297
1570767,-2.46518554687498
1570770,-0.0729736328124773
1570773,0.0414062500000227
1570776,-10.8836120605469
1570779,-11.1363891601562
1570782,-9.34467163085935
1570785,-8.09525146484373
1570788,-6.57999267578123
1570791,-0.158117675781227
1570794,-0.0476745605468523
1570797,-0.0560363769531023
1570800,0.193261718750023
1570803,0.0306640625000227
1570806,-0.0355895996093523
1570809,-0.735754394531227
1570812,-2.89127197265623
1570815,0.0457397460937727
1570818,0.0234619140625227
1570821,-0.0519775390624773
1570824,-3.58991088867185
1570827,-6.25461425781248
1570830,-9.63992919921873
1570833,-12.5793823242187
1570836,-14.8760437011719
1570839,-6.62625732421873
1570842,-3.62503662109373
1570845,-3.8021301269531
1570848,-14.82138671875
1570851,-16.4914916992187
1570854,-18.0396331787109
1570857,-17.9754852294922
1570860,-17.7873596191406
1570863,-3.01059570312498
1570866,0.0385986328125227
1570869,-0.0958618164062273
1570872,-8.48090209960935
1570875,-9.82517089843748
1570878,-10.6215576171875
1570881,-10.8005126953125
1570884,-10.6197265625
1570887,-0.0409912109374773
1570890,-0.0344604492187273
1570893,-0.163763427734352
1570896,0.183435058593773
1570899,-0.109777832031227
1570902,0.0636840820312727
1570905,0.0808959960937727
1570908,0.0620666503906477
1570911,-0.0366882324218523
1570914,-0.0249084472656023
1570917,-0.0390686035156023
1570920,-0.0185302734374773
1570923,-0.179663085937477
1570926,0.120721435546898
1570929,0.0212036132812727
1570932,0.127282714843773
1570935,0.00838623046877274
1570938,-0.0970825195312273
1570941,-0.00720825195310226
1570944,0.187524414062523
1570947,-0.0965942382812273
1570950,0.0443359375000227
1570953,0.0218139648437727
1570956,0.0996948242187727
1570959,-0.0170043945312273
1570962,-0.0323242187499773
1570965,-0.0508178710937273
1570968,0.187768554687523
1570971,-0.101629638671852
1570974,0.0656372070312727
1570977,0.0400024414062727
1570980,0.123071289062523
1570983,-0.0199035644531023
1570986,0.106317138671898
1570989,-0.0405639648437273
1570992,0.104577636718773
1570995,-0.00879516601560226
1570998,0.0412231445312727
1571001,-1.4298156738281
1571004,-1.77692260742185
1571007,0.0743041992187727
1571010,-0.104589843749977
1571013,-0.0144409179687273
1571016,0.204736328125023
1571019,-0.0487731933593523
1571022,-0.0662597656249773
1571025,-0.0361083984374773
1571028,0.0569091796875227
1571031,0.0615478515625227
1571034,-0.148229980468727
1571037,-0.0744079589843523
1571040,0.205285644531273
1571043,-0.100469970703102
1571046,-0.0525268554687273
1571049,-0.114233398437477
1571052,0.146813964843773
1571055,-0.0643066406249773
1571058,-0.133428955078102
1571061,-0.0152038574218523
1571064,0.164544677734398
1571067,-1.09824218749998
1571070,-2.80600585937498
1571073,-4.23288574218748
1571076,-4.46378173828123
1571079,-1.04013671874998
1571082,-0.899816894531227
1571085,-1.82120361328123
1571088,-5.31906738281248
1571091,-6.23074951171873
1571094,-7.30435791015623
1571097,-7.80573120117185
1571100,-7.27207031249998
1571103,-0.830419921874977
1571106,-0.0526489257812273
1571109,-0.194799804687477
1571112,-6.06796874999998
1571115,-3.77139892578123
1571118,-4.36978759765623
1571121,-5.72739257812498
1571124,-4.04999389648435
1571127,0.0237670898437727
1571130,-0.0436157226562273
1571133,0.0193725585937727
1571136,-6.80026855468748
1571139,-13.5878662109375
1571142,-11.518896484375
1571145,-11.470556640625
1571148,-9.93997802734373
1571151,0.149682617187523
1571154,-0.0520385742187273
1571157,-0.0887817382812273
1571160,0.184472656250023
1571163,-0.122412109374977
1571166,0.0212341308593977
1571169,0.0497070312500227
1571172,0.106896972656273
1571175,-0.0288452148437273
1571178,-0.0547851562499773
1571181,-0.0149902343749773
1571184,0.255364990234398
1571187,-0.145483398437477
1571190,0.00103149414064774
1571193,0.0162597656250227
1571196,0.122705078125023
1571199,-0.0519165039062273
1571202,-0.110327148437477
1571205,-0.0762695312499773
1571208,0.142785644531273
1571211,-0.159613037109352
1571214,-0.0492309570312273
1571217,0.0153442382812727
1571220,0.0833374023437727
1571223,0.0578857421875227
1571226,-0.0543884277343523
1571229,-0.0211242675781023
1571232,0.106134033203148
1571235,-0.409277343749977
1571238,-3.63376464843748
1571241,-0.0336364746093523
1571244,0.108117675781273
1571247,0.00332031250002274
1571250,-0.0885986328124773
1571253,-0.103186035156227
1571256,0.0745483398437727
1571259,-0.171972656249977
1571262,-0.0428222656249773
1571265,-0.0378173828124773
1571268,-0.0702270507812273
1571271,-0.0508178710937273
1571274,-0.0134643554687273
1571277,0.0120178222656477
1571280,0.146875000000023
1571283,-0.0380615234374773
1571286,-1.18259277343748
1571289,-1.1262268066406
1571292,-2.3997863769531
1571295,0.0271850585937727
1571298,-0.116125488281227
1571301,-0.107092285156227
1571304,-3.67374267578123
1571307,-3.71842041015623
1571310,-2.26572265624998
1571313,-3.60385742187498
1571316,-2.70346679687498
1571319,-0.102636718749977
1571322,-0.0542663574218523
1571325,0.00332031250002274
1571328,0.0512329101562727
1571331,0.116448974609398
1571334,-0.00473632812497726
1571337,-0.0143188476562273
1571340,0.0358825683593977
1571343,-0.0415405273437273
1571346,-0.0784667968749773
1571349,-0.0504821777343523
1571352,0.0589843750000227
1571355,0.00173339843752274
1571358,-3.05563964843748
1571361,-9.33536376953123
1571364,-11.7934326171875
1571367,-4.6422180175781
1571370,-0.705633544921852
1571373,-1.09451904296873
1571376,-9.67331542968748
1571379,-12.8825439453125
1571382,-17.962744140625
1571385,-19.598501586914
1571388,-11.3182434082031
1571391,-0.0939697265624773
1571394,-0.0300048828124773
1571397,-0.118261718749977
1571400,-0.918310546874977
1571403,-0.670568847656227
1571406,-0.00125732421872726
1571409,-0.0526184082031023
1571412,0.0879150390625227
1571415,0.0600830078125227
1571418,-0.173620605468727
1571421,-0.0826782226562273
1571424,0.115747070312523
1571427,-0.0647338867187273
1571430,-0.0259765624999773
1571433,0.0308471679687727
1571436,-0.0553955078124773
1571439,0.0505004882812727
1571442,0.0398803710937727
1571445,0.0122314453125227
1571448,-1.09635009765623
1571451,-1.6077941894531
1571454,-6.00107421874998
1571457,-11.6659301757812
1571460,-11.5876831054687
1571463,0.0329833984375227
1571466,0.0577331542968977
1571469,-0.0587524414062273
1571472,-5.05460205078123
1571475,-6.40390624999998
1571478,-6.97501220703123
1571481,-7.82037963867185
1571484,-1.76450195312498
1571487,0.0817199707031477
1571490,-0.0577758789062273
1571493,0.108026123046898
1571496,0.0343872070312727
1571499,-0.106207275390602
1571502,0.0497070312500227
1571505,0.0790039062500227
1571508,0.133721923828148
1571511,0.0150085449218977
1571514,-0.0127929687499773
1571517,-0.0360473632812273
1571520,0.141442871093773
1571523,-0.101599121093727
1571526,-0.0177368164062273
1571529,-0.0150512695312273
1571532,0.0726562500000227
1571535,-0.139257812499977
1571538,0.00997314453127274
1571541,-0.0405029296874773
1571544,-0.00479736328122726
1571547,0.0465332031250227
1571550,-0.0424865722656023
1571553,-1.8286193847656
1571556,-0.235327148437477
1571559,-0.0671447753906023
1571562,0.0138488769531477
1571565,-0.000860595703102263
1571568,0.0984741210937727
1571571,-0.0742553710937273
1571574,-0.0854858398437273
1571577,0.0363403320312727
1571580,0.0538574218750227
1571583,-0.0308288574218523
1571586,-0.00702514648435226
1571589,-0.0410522460937273
1571592,0.133935546875023
1571595,-0.0765747070312273
1571598,0.0193725585937727
1571601,0.0320678710937727
1571604,0.00362548828127274
1571607,0.0424438476562727
1571610,-0.0464843749999773
1571613,-0.0880493164062273
1571616,0.0381103515625227
1571619,-0.117712402343727
1571622,-0.464544677734352
1571625,0.0169921875000227
1571628,0.103143310546898
1571631,0.0241943359375227
1571634,-0.0418457031249773
1571637,-0.0123962402343523
1571640,0.0971313476562727
1571643,-2.1591857910156
1571646,-7.2176574707031
1571649,-6.83823242187498
1571652,-4.50137939453123
1571655,-0.00128784179685226
1571658,-0.0232604980468523
1571661,-0.0320800781249773
1571664,-1.05014648437498
1571667,-5.13278808593748
1571670,-6.08255615234373
1571673,-8.43039550781248
1571676,-3.55661621093748
1571679,-0.0691284179687273
1571682,0.0125671386718977
1571685,-0.0602783203124773
1571688,-0.636694335937477
1571691,-0.806707763671852
1571694,-0.693884277343727
1571697,-1.47391357421873
1571700,0.148370361328148
1571703,0.0856567382812727
1571706,-0.0266784667968523
1571709,-0.113806152343727
1571712,0.0706420898437727
1571715,-0.00330200195310226
1571718,-0.00516357421872726
1571721,0.0239501953125227
1571724,0.0314575195312727
1571727,-0.00601806640622726
1571730,-0.128210449218727
1571733,0.0114074707031477
1571736,0.160119628906273
1571739,-0.0117248535156023
1571742,-0.0234741210937273
1571745,0.0346923828125227
1571748,0.0904174804687727
1571751,0.00133666992189774
1571754,-0.0759033203124773
1571757,0.0178161621093977
1571760,0.131066894531273
1571763,-0.0134033203124773
1571766,-0.0919555664062273
1571769,0.0455261230468977
1571772,0.108728027343773
1571775,0.0710693359375227
1571778,-0.0362304687499773
1571781,0.0866027832031477
1571784,-0.0439208984374773
1571787,-0.0120605468749773
1571790,-0.0298828124999773
1571793,0.0123535156250227
1571796,-0.0494140624999773
1571799,-0.0394958496093523
1571802,-0.120336914062477
1571805,-0.137152099609352
1571808,0.121606445312523
1571811,-0.104467773437477
1571814,0.00887451171877274
1571817,0.0416809082031477
1571820,0.00875244140627274
1571823,-0.129705810546852
1571826,-0.0593627929687273
1571829,-0.159887695312477
1571832,0.163446044921898
1571835,-0.120062255859352
1571838,-0.0334838867187273
1571841,-0.0441650390624773
1571844,0.0846801757812727
1571847,0.0555053710937727
1571850,-0.0432495117187273
1571853,-0.0679687499999773
1571856,0.0111938476562727
1571859,3.68514404296877
1571862,1.6111999511719
1571865,0.312432861328148
1571868,3.57802734375002
1571871,13.6958862304688
1571874,16.5422607421875
1571877,11.3984313964844
1571880,8.35146484375002
1571883,6.05458984375002
1571886,5.5841003417969
1571889,4.28121337890627
1571892,4.93905029296877
1571895,9.77596435546877
1571898,13.8538452148438
1571901,9.81264648437502
1571904,6.04116210937502
1571907,1.39541015625002
1571910,-1.20035400390623
1571913,-1.26260986328123
1571916,4.71538696289065
1571919,16.253076171875
1571922,17.2286315917969
1571925,10.1752563476563
1571928,8.21041259765627
1571931,7.26857910156252
1571934,5.56728515625002
1571937,5.52459106445315
1571940,7.38912353515627
1571943,14.8182922363281
1571946,16.2210327148438
1571949,13.0365844726563
1571952,8.50686035156252
1571955,6.11037597656252
1571958,1.81154785156252
1571961,-1.22440185546873
1571964,4.58736572265627
1571967,16.3929992675781
1571970,20.47841796875
1571973,18.1446166992188
1571976,10.28017578125
1571979,4.4451843261719
1571982,2.63848266601565
1571985,1.24294433593752
1571988,5.97710571289065
1571991,19.3583618164063
1571994,23.8440795898438
1571997,22.5708251953125
1572000,17.1692443847656
1572003,13.9983764648438
1572006,14.3202758789063
1572009,13.1942993164063
1572012,15.2331176757813
1572015,17.0086303710938
1572018,24.346337890625
1572021,17.5951477050781
1572024,13.0464721679688
1572027,9.80401000976565
1572030,6.75368652343752
1572033,3.62709960937502
1572036,7.28963623046877
1572039,10.4092346191406
1572042,13.3290344238281
1572045,12.0402465820313
1572048,8.65816650390627
1572051,2.81459960937502
1572054,0.833093261718773
1572057,-1.11701049804685
1572060,5.47542724609377
1572063,18.7105346679688
1572066,22.1575256347656
1572069,17.6446472167969
1572072,12.0489135742188
1572075,7.63784179687502
1572078,6.35360107421877
1572081,5.97811279296877
1572084,8.84780273437502
1572087,15.52626953125
1572090,19.9460693359375
1572093,22.0921264648438
1572096,15.86513671875
1572099,10.3213745117188
1572102,8.68966064453127
1572105,8.04897460937502
1572108,12.5376831054688
1572111,23.9868713378906
1572114,27.4129272460938
1572117,25.7375732421875
1572120,20.118310546875
1572123,14.6014953613281
1572126,13.33583984375
1572129,12.599755859375
1572132,16.5993896484375
1572135,27.5107055664063
1572138,30.5427185058594
1572141,28.6322265625
1572144,22.6973510742188
1572147,18.2290893554688
1572150,15.8913818359375
1572153,14.6513305664063
1572156,18.6592651367188
1572159,28.8991638183594
1572162,32.947900390625
1572165,30.2350708007813
1572168,24.1443420410156
1572171,19.1737609863281
1572174,17.2211547851563
1572177,16.2368408203125
1572180,20.4951416015625
1572183,27.7793823242188
1572186,29.4989868164063
1572189,26.9343811035156
1572192,24.0185791015625
1572195,20.2061706542969
1572198,18.0005737304688
1572201,16.9505249023438
1572204,21.0667358398438
1572207,29.35830078125
1572210,27.3872314453125
1572213,25.891748046875
1572216,22.8398071289063
1572219,17.1779418945313
1572222,13.6377197265625
1572225,12.8974853515625
1572228,14.3965698242188
1572231,17.08388671875
1572234,15.70009765625
1572237,14.328759765625
1572240,11.2755981445313
1572243,8.53664550781252
1572246,6.32833251953127
1572249,4.01619873046877
1572252,8.48153076171877
1572255,20.5039916992188
1572258,25.4383483886719
1572261,22.4663330078125
1572264,15.090478515625
1572267,8.93032226562502
1572270,8.21941528320315
1572273,7.8808532714844
1572276,12.0381103515625
1572279,24.01162109375
1572282,27.0161376953125
1572285,22.3093505859375
1572288,17.5918212890625
1572291,14.04921875
1572294,12.9844909667969
1572297,11.4983764648438
1572300,14.1095825195313
1572303,22.5966430664063
1572306,25.1218505859375
1572309,22.2494140625
1572312,15.0534912109375
1572315,8.76546630859377
1572318,5.8828063964844
1572321,3.40218505859377
